date_hour,BIOMASS,FOSSIL_GAS,FOSSIL_HARD_COAL,FOSSIL_OIL,HYDRO_PUMPED_STORAGE,HYDRO_RUN_OF_RIVER_AND_POUNDAGE,HYDRO_WATER_RESERVOIR,NUCLEAR,SOLAR,WASTE,WIND_ONSHORE,TOTAL
2019-05-02 17:00:00,303,3083,17,144,334,4910,1377,43496,2606,182,3822,60274
2019-05-02 18:00:00,315,3105,17,144,1193,5431,1721,43828,1784,182,3647,61367
2019-05-02 19:00:00,318,3158,17,143,2577,5916,2196,44000,877,181,3142,62525
2019-05-02 20:00:00,321,3139,17,143,2365,6118,2441,44364,329,183,2548,61968
2019-05-02 21:00:00,320,3180,17,143,2019,6214,2145,44751,211,183,2265,61448
2019-05-02 22:00:00,321,3083,17,143,1550,5988,2073,44984,0,185,2165,60509
2019-05-02 23:00:00,321,2780,17,144,922,5706,1742,44732,0,186,1950,58500
2019-05-03 00:00:00,322,2604,17,135,-435,5155,1049,44556,0,187,1632,55222
2019-05-03 01:00:00,322,2551,17,135,-1733,4718,598,44664,0,188,1426,52886
2019-05-03 02:00:00,322,2490,17,134,-2068,4374,631,44603,0,191,1369,52063
2019-05-03 03:00:00,321,2393,16,135,-2618,4169,565,44639,0,194,1406,51220
2019-05-03 04:00:00,321,2408,16,135,-2732,4130,495,44688,0,194,1283,50938
2019-05-03 05:00:00,321,2713,16,134,-2290,4404,664,44889,0,190,1147,52188
2019-05-03 06:00:00,322,3409,16,135,640,4994,1508,44921,225,190,1091,57451
2019-05-03 07:00:00,322,3707,16,134,2117,5671,2020,45158,401,187,1111,60844
2019-05-03 08:00:00,322,3713,17,134,2337,6034,2342,45277,972,188,1025,62361
2019-05-03 09:00:00,321,3935,17,135,2155,6297,2473,45399,1932,186,985,63835
2019-05-03 10:00:00,320,3975,17,135,1554,6118,2103,45339,3019,188,903,63671
2019-05-03 11:00:00,320,4044,17,134,1568,5884,1766,45290,3640,188,833,63684
2019-05-03 12:00:00,321,4026,17,134,1262,5424,1524,45217,3911,189,865,62890
2019-05-03 13:00:00,321,4047,17,134,913,5146,1479,44992,3771,188,953,61961
2019-05-03 14:00:00,320,4139,17,134,-170,5040,1231,44941,3574,184,1028,60438
2019-05-03 15:00:00,322,4004,17,135,-510,4804,1242,44389,3417,188,1165,59173
2019-05-03 16:00:00,322,3797,14,135,-930,4821,1158,44197,3185,188,1438,58325
2019-05-03 17:00:00,321,4066,12,135,-428,4925,1367,44442,2521,189,1638,59188
2019-05-03 18:00:00,322,4107,15,135,193,5281,1722,44765,1654,189,1814,60197
2019-05-03 19:00:00,322,4083,17,135,736,5727,1971,44970,901,189,1882,60933
2019-05-03 20:00:00,321,4036,17,135,861,5915,2079,45048,337,188,1927,60864
2019-05-03 21:00:00,321,4087,17,134,1448,6037,1871,45097,215,192,2081,61500
2019-05-03 22:00:00,322,4010,17,133,862,6088,1905,44955,0,193,2263,60748
2019-05-03 23:00:00,322,3981,17,133,464,5942,1495,44601,0,194,2283,59432
2019-05-04 00:00:00,321,2641,17,134,393,5283,1177,44023,0,193,2229,56411
2019-05-04 01:00:00,321,1140,17,133,-294,4965,747,43655,0,194,2447,53325
2019-05-04 02:00:00,321,957,17,134,-864,4560,834,43943,0,192,2710,52804
2019-05-04 03:00:00,321,943,17,134,-1749,4352,708,43674,0,192,3064,51656
2019-05-04 04:00:00,321,954,16,134,-2451,4196,532,43779,0,194,3692,51367
2019-05-04 05:00:00,321,931,17,134,-2426,4178,409,43276,0,193,4402,51435
2019-05-04 06:00:00,321,975,17,134,-2291,4382,415,43126,228,192,4293,51792
2019-05-04 07:00:00,321,978,17,134,-1783,4672,499,43223,441,191,4002,52695
2019-05-04 08:00:00,321,983,17,134,-830,4982,748,43610,1209,191,3937,55302
2019-05-04 09:00:00,320,1069,17,134,119,5098,825,44117,2177,191,3935,58002
2019-05-04 10:00:00,321,1183,17,134,778,5115,1101,44258,2957,190,4728,60782
2019-05-04 11:00:00,321,1173,17,134,448,5256,984,44131,3502,190,5286,61442
2019-05-04 12:00:00,321,974,7,134,774,5149,1136,43964,3861,190,5655,62165
2019-05-04 13:00:00,321,957,7,134,-158,4640,722,43742,3928,189,6096,60578
2019-05-04 14:00:00,321,920,7,134,-1876,4318,534,43126,3671,189,6640,57984
2019-05-04 15:00:00,320,915,7,134,-2773,4052,781,42494,3429,187,7209,56755
2019-05-04 16:00:00,319,917,7,134,-2883,4073,539,42092,3083,189,7826,56296
2019-05-04 17:00:00,320,955,5,134,-2412,3985,453,42805,2584,189,7494,56512
2019-05-04 18:00:00,320,951,4,135,-732,4351,496,42767,1716,191,7529,57728
2019-05-04 19:00:00,320,1147,4,135,110,4639,921,43058,842,191,7645,59012
2019-05-04 20:00:00,321,1174,4,135,469,4891,1033,43944,352,192,7026,59541
2019-05-04 21:00:00,321,1188,4,134,1068,5056,1406,44145,217,193,6239,59971
2019-05-04 22:00:00,320,1163,3,133,1131,5364,1509,44246,0,194,5997,60060
2019-05-04 23:00:00,321,1173,3,133,1340,5494,1442,44352,0,194,5684,60136
2019-05-05 00:00:00,321,847,3,142,772,5076,1084,44011,0,195,5533,57984
2019-05-05 01:00:00,321,700,3,142,-119,4689,611,43679,0,195,5473,55694
2019-05-05 02:00:00,321,680,3,141,-989,4431,456,43559,0,196,5314,54112
2019-05-05 03:00:00,320,665,3,142,-2036,4200,430,42618,0,196,5151,51689
2019-05-05 04:00:00,320,663,3,142,-2508,4113,473,42629,0,196,5264,51295
2019-05-05 05:00:00,321,665,3,141,-2470,4059,558,42441,0,195,5010,50923
2019-05-05 06:00:00,321,654,3,141,-2401,4090,759,43233,224,193,4643,51860
2019-05-05 07:00:00,321,664,4,141,-1619,4117,924,43649,496,191,4326,53214
2019-05-05 08:00:00,320,667,4,141,-913,4402,813,43514,1533,192,3582,54255
2019-05-05 09:00:00,321,667,4,141,-1043,4448,989,43505,3046,190,3495,55763
2019-05-05 10:00:00,319,668,4,142,-1129,4466,838,43528,4386,189,3939,57350
2019-05-05 11:00:00,318,668,3,142,-1330,4385,763,43582,5134,187,4416,58268
2019-05-05 12:00:00,316,667,3,142,-1031,4197,1096,43627,5357,186,4529,59089
2019-05-05 13:00:00,316,664,3,143,-1419,3882,674,43067,5202,186,4654,57372
2019-05-05 14:00:00,315,667,3,142,-1790,3822,678,41064,5129,186,4651,54867
2019-05-05 15:00:00,316,672,4,144,-2538,3678,426,40889,4814,184,4619,53208
2019-05-05 16:00:00,316,669,8,144,-2849,3617,357,41061,4372,180,4995,52870
2019-05-05 17:00:00,316,694,8,144,-2335,3748,432,41269,3497,180,5150,53103
2019-05-05 18:00:00,316,978,8,143,-652,4351,744,42759,2319,180,4902,56048
2019-05-05 19:00:00,316,1366,7,143,433,4905,1093,44289,1156,180,4581,58469
2019-05-05 20:00:00,316,1729,7,143,1216,5361,1465,44568,385,181,3844,59215
2019-05-05 21:00:00,316,1789,7,143,1369,5443,1834,44785,217,181,3608,59692
2019-05-05 22:00:00,315,1774,7,142,1726,5330,1793,44732,0,181,3505,59505
2019-05-05 23:00:00,306,1787,6,141,1976,5153,1495,44815,0,181,3372,59232
2019-05-06 00:00:00,302,1933,7,141,542,4601,808,44373,0,181,3318,56206
2019-05-06 01:00:00,303,1987,7,142,-831,4200,607,44259,0,182,3042,53898
2019-05-06 02:00:00,302,2267,6,141,-1650,4022,657,44495,0,183,2793,53216
2019-05-06 03:00:00,303,2397,6,142,-2446,3972,792,44573,0,183,2544,52466
2019-05-06 04:00:00,304,2693,7,142,-2619,3945,989,44568,0,182,2272,52483
2019-05-06 05:00:00,305,3441,7,142,-739,4041,1065,44597,0,183,2146,55188
2019-05-06 06:00:00,313,4349,7,143,1041,4632,1805,44310,242,181,2075,59098
2019-05-06 07:00:00,315,4561,6,143,2045,5248,2614,44194,560,179,1976,61841
2019-05-06 08:00:00,317,4636,3,141,1797,5515,2440,44293,1745,177,1859,62923
2019-05-06 09:00:00,319,4639,2,143,1115,5648,2140,44423,3432,175,1658,63694
2019-05-06 10:00:00,320,4133,2,143,980,5552,1786,44417,4764,174,1544,63815
2019-05-06 11:00:00,319,4197,2,143,1585,5274,1753,44424,5685,173,1592,65147
2019-05-06 12:00:00,320,4239,2,143,1600,4950,1464,44324,6036,173,1725,64976
2019-05-06 13:00:00,320,4070,2,143,893,4786,1325,44722,6181,173,1852,64467
2019-05-06 14:00:00,319,3952,0,143,173,4471,1012,44772,6134,172,1955,63103
2019-05-06 15:00:00,319,4178,3,143,-284,4271,903,44770,5886,172,2036,62397
2019-05-06 16:00:00,319,4412,7,143,-189,4411,796,44667,5297,173,2074,62110
2019-05-06 17:00:00,321,4548,7,142,323,4769,955,44665,4188,173,1835,61926
2019-05-06 18:00:00,320,4595,7,143,1031,5348,1593,44708,2666,173,1658,62242
2019-05-06 19:00:00,321,4612,7,143,1922,6011,2590,44936,1156,170,1353,63221
2019-05-06 20:00:00,321,4666,6,143,2202,6207,2887,44991,391,158,1070,63042
2019-05-06 21:00:00,321,4655,6,142,1925,6037,2776,44866,210,158,1021,62117
2019-05-06 22:00:00,321,4580,6,142,1755,5530,2228,44738,0,158,1053,60511
2019-05-06 23:00:00,321,4578,6,142,1345,5250,1610,44709,0,163,1064,59188
2019-05-07 00:00:00,321,4269,6,144,725,4802,1144,44866,0,163,1078,57518
2019-05-07 01:00:00,321,4047,6,144,8,4348,700,44619,0,164,1062,55419
2019-05-07 02:00:00,320,4033,7,144,624,4094,815,44043,0,166,1012,55258
2019-05-07 03:00:00,320,4065,7,145,-82,4158,833,44047,0,169,904,54566
2019-05-07 04:00:00,320,3950,7,145,-405,4224,850,43908,0,169,934,54102
2019-05-07 05:00:00,321,4008,6,144,-102,4303,1187,43944,0,169,1020,55000
2019-05-07 06:00:00,320,4525,6,143,770,4901,2484,44301,239,164,1140,58993
2019-05-07 07:00:00,320,4693,6,143,2592,5738,3498,44409,537,163,1274,63373
2019-05-07 08:00:00,324,4639,6,144,2371,5855,3308,44352,1520,164,1164,63847
2019-05-07 09:00:00,322,4595,6,144,1460,5718,2878,44217,2913,164,841,63258
2019-05-07 10:00:00,321,4363,6,144,754,5407,2436,44146,4151,165,776,62669
2019-05-07 11:00:00,321,3851,7,145,637,5218,2087,44037,5146,179,967,62595
2019-05-07 12:00:00,320,3423,7,144,946,4757,1895,43968,5544,183,1066,62253
2019-05-07 13:00:00,319,3771,7,145,1238,4534,1935,44071,5507,177,1017,62721
2019-05-07 14:00:00,318,4174,7,145,911,4299,1567,43909,5234,169,1106,61839
2019-05-07 15:00:00,319,3831,7,145,602,4402,1546,43795,4649,170,1245,60711
2019-05-07 16:00:00,318,3793,7,145,799,4617,1348,43895,3538,169,1413,60042
2019-05-07 17:00:00,319,4095,7,144,1118,5001,1653,44006,2483,168,1379,60373
2019-05-07 18:00:00,319,4545,4,144,1457,5328,2119,44058,1444,169,1351,60938
2019-05-07 19:00:00,314,4692,4,144,2242,5782,2891,44049,645,169,1316,62248
2019-05-07 20:00:00,315,4641,4,144,2452,5747,3140,44085,275,166,1375,62344
2019-05-07 21:00:00,320,4566,4,144,2067,5592,2558,44070,207,163,1676,61367
2019-05-07 22:00:00,320,4483,4,144,1383,5435,1577,44099,0,164,2171,59780
2019-05-07 23:00:00,319,4508,3,144,991,5182,1421,43919,0,165,2806,59458
2019-05-08 00:00:00,319,3604,3,145,717,4646,1088,43731,0,165,3453,57871
2019-05-08 01:00:00,320,2405,3,145,-4,4302,765,43577,0,165,3816,55494
2019-05-08 02:00:00,320,2081,3,145,-837,4071,661,43534,0,166,4135,54279
2019-05-08 03:00:00,321,1950,3,141,-1665,4005,425,43658,0,166,4536,53540
2019-05-08 04:00:00,320,1820,3,141,-2335,3954,459,43848,0,166,4846,53222
2019-05-08 05:00:00,320,1858,3,141,-2238,3962,479,43779,0,166,5192,53662
2019-05-08 06:00:00,318,2170,4,141,-1871,4084,709,43732,224,166,5456,55133
2019-05-08 07:00:00,320,2102,4,141,-1488,4605,806,43402,314,166,5915,56287
2019-05-08 08:00:00,320,2180,4,141,-106,5023,1342,43839,616,166,6214,59739
2019-05-08 09:00:00,320,2174,4,141,541,5219,1174,43815,1069,162,6838,61457
2019-05-08 10:00:00,319,2259,4,141,980,5227,1129,43902,1541,166,7914,63582
2019-05-08 11:00:00,320,2250,4,141,940,5240,924,43852,1937,167,8491,64266
2019-05-08 12:00:00,320,2242,4,141,1032,4969,1048,43628,2171,167,8635,64357
2019-05-08 13:00:00,320,1760,4,141,-223,4599,708,44037,2251,166,8105,61868
2019-05-08 14:00:00,320,1421,3,141,-1030,4481,1522,43609,2349,163,7834,60813
2019-05-08 15:00:00,320,1217,3,143,-1742,4482,2039,43734,2397,159,7706,60458
2019-05-08 16:00:00,320,1188,3,143,-2317,4449,1218,43595,2273,159,7299,58330
2019-05-08 17:00:00,320,1114,7,141,-2624,4653,642,43263,1779,160,7747,57202
2019-05-08 18:00:00,320,1102,7,141,-1951,5191,1211,43932,1294,161,7315,58723
2019-05-08 19:00:00,320,1190,7,141,-1127,5511,2191,43854,721,160,6090,59058
2019-05-08 20:00:00,320,1177,7,143,-29,5778,1997,43763,337,161,5581,59235
2019-05-08 21:00:00,319,1158,7,144,-34,5806,1613,43705,214,161,5718,58811
2019-05-08 22:00:00,319,1080,7,144,-937,5620,1306,43182,0,160,6057,56938
2019-05-08 23:00:00,319,1188,7,144,-1839,5586,1177,43350,0,161,6706,56799
2019-05-09 00:00:00,319,1121,6,146,-1713,4991,1055,43082,0,161,7049,56217
2019-05-09 01:00:00,320,1028,0,146,-1972,4781,915,42597,0,159,7509,55483
2019-05-09 02:00:00,320,1048,0,144,-2153,4840,611,42212,0,157,7776,54955
2019-05-09 03:00:00,321,1072,6,143,-2337,4884,501,41453,0,160,7602,53805
2019-05-09 04:00:00,320,1399,6,143,-1960,5069,638,41888,0,161,7471,55135
2019-05-09 05:00:00,320,2066,7,143,-1612,5373,889,42770,0,160,7263,57379
2019-05-09 06:00:00,320,3520,7,145,-60,5719,960,43701,233,158,7016,61719
2019-05-09 07:00:00,320,4392,7,145,1121,6036,1635,43569,438,158,6933,64754
2019-05-09 08:00:00,319,4472,7,145,1940,6475,2194,43002,1080,158,6731,66523
2019-05-09 09:00:00,317,4394,7,145,1209,6516,2015,43013,1973,158,6769,66516
2019-05-09 10:00:00,318,4399,7,145,789,6528,1755,43063,2614,159,7020,66797
2019-05-09 11:00:00,317,4406,7,145,613,6403,1588,43001,3092,159,7166,66897
2019-05-09 12:00:00,316,4416,7,145,576,6163,1560,42885,3585,158,7213,67024
2019-05-09 13:00:00,316,4393,7,145,186,5867,1597,42766,3905,160,7184,66526
2019-05-09 14:00:00,317,4361,7,146,558,5797,1276,42911,3816,161,7388,66738
2019-05-09 15:00:00,315,4429,6,146,-146,5852,1280,42779,3733,160,7500,66054
2019-05-09 16:00:00,316,4365,7,146,-488,5976,1097,42918,3303,159,7406,65205
2019-05-09 17:00:00,317,4220,7,146,-186,6118,1093,43079,2441,151,7084,64470
2019-05-09 18:00:00,317,4336,7,145,613,6481,1504,43159,1462,150,6645,64819
2019-05-09 19:00:00,317,4557,7,146,1696,6700,1743,43240,717,151,5757,65031
2019-05-09 20:00:00,317,4538,7,146,1727,6631,1947,43292,316,155,4710,63786
2019-05-09 21:00:00,317,4511,7,145,1189,6593,1858,43907,213,157,3967,62864
2019-05-09 22:00:00,317,4469,7,145,1131,6467,1622,44004,0,157,3659,61978
2019-05-09 23:00:00,317,4424,6,146,867,6361,1183,43936,0,157,3539,60936
2019-05-10 00:00:00,317,4097,6,146,-216,6005,1039,43856,0,160,3381,58791
2019-05-10 01:00:00,317,3963,6,145,-1561,5631,771,43667,0,168,3042,56149
2019-05-10 02:00:00,316,4150,7,145,-1640,5489,848,42900,0,182,2754,55151
2019-05-10 03:00:00,317,4281,7,145,-1890,5657,754,42491,0,180,2537,54479
2019-05-10 04:00:00,317,4256,6,145,-1876,5807,556,42566,0,181,2291,54249
2019-05-10 05:00:00,316,4268,6,145,-1739,5883,880,42716,0,181,2087,54743
2019-05-10 06:00:00,315,4434,7,145,250,6401,1757,43085,233,181,1903,58711
2019-05-10 07:00:00,316,4556,7,146,2439,6652,2765,43428,473,180,1541,62503
2019-05-10 08:00:00,315,4512,6,146,2606,6830,2960,43471,1254,178,1073,63351
2019-05-10 09:00:00,314,4561,6,146,2043,6772,2475,43504,2378,178,874,63251
2019-05-10 10:00:00,317,4560,6,146,1153,6760,2023,43428,3385,177,897,62852
2019-05-10 11:00:00,316,4544,6,146,615,6698,1695,43503,3940,177,1022,62662
2019-05-10 12:00:00,316,4549,7,146,369,6438,1187,43607,4127,172,1013,61931
2019-05-10 13:00:00,316,4604,7,146,-131,6162,1111,43620,4264,168,1043,61310
2019-05-10 14:00:00,315,4564,7,145,-1599,5969,1462,43473,3836,177,1228,59577
2019-05-10 15:00:00,315,4556,3,146,-2044,5966,1351,43575,3312,178,1417,58775
2019-05-10 16:00:00,316,4533,-2,146,-1911,6076,995,43605,2787,177,1593,58315
2019-05-10 17:00:00,315,4578,-2,146,-970,6349,1030,43747,2420,178,1801,59592
2019-05-10 18:00:00,316,4554,-2,146,580,6720,1724,43495,1646,179,1928,61286
2019-05-10 19:00:00,316,4506,3,146,1848,6852,2464,43506,775,177,1936,62529
2019-05-10 20:00:00,317,4520,3,146,2040,6797,2810,43000,326,162,2023,62144
2019-05-10 21:00:00,318,4462,3,146,1497,6738,2404,42788,213,162,2545,61276
2019-05-10 22:00:00,317,4414,3,146,1275,6699,2017,42688,0,163,3146,60868
2019-05-10 23:00:00,318,4131,3,146,1382,6713,1507,42566,0,165,3820,60751
2019-05-11 00:00:00,318,3424,3,146,448,6441,1397,42130,0,165,4288,58760
2019-05-11 01:00:00,318,2487,3,146,-38,6228,1151,40944,0,165,4866,56270
2019-05-11 02:00:00,317,2080,3,146,-273,6045,1077,41139,0,166,5178,55878
2019-05-11 03:00:00,317,1066,-7,146,-1890,5914,842,41146,0,165,5491,53190
2019-05-11 04:00:00,317,689,-7,146,-2560,5943,526,41099,0,155,5525,51833
2019-05-11 05:00:00,317,688,-7,146,-2508,5966,556,41077,0,153,5662,52050
2019-05-11 06:00:00,317,697,-7,146,-2165,6068,586,40783,230,154,5698,52507
2019-05-11 07:00:00,317,757,-6,146,-1146,6170,711,41067,456,153,5878,54503
2019-05-11 08:00:00,316,758,-6,146,255,6381,1113,41575,1080,153,6078,57849
2019-05-11 09:00:00,316,781,-6,145,1331,6508,1180,41785,1928,152,6072,60192
2019-05-11 10:00:00,316,789,-6,146,965,6530,1060,41751,2807,154,6437,60949
2019-05-11 11:00:00,317,792,-6,146,647,6522,858,41704,3471,153,6194,60798
2019-05-11 12:00:00,314,795,-6,146,819,6468,929,41581,3863,153,6086,61148
2019-05-11 13:00:00,316,748,-6,146,-595,6134,573,41256,4018,153,6078,58821
2019-05-11 14:00:00,315,719,-6,146,-1981,5905,476,41266,4305,152,6097,57394
2019-05-11 15:00:00,316,716,-6,146,-2315,5691,463,39808,4081,153,5984,55037
2019-05-11 16:00:00,316,723,-7,146,-2550,5705,418,39153,3834,153,6106,53997
2019-05-11 17:00:00,315,721,-4,146,-1746,5901,601,39443,3082,153,5945,54557
2019-05-11 18:00:00,316,732,-3,146,-715,6117,864,40505,2071,150,5429,55612
2019-05-11 19:00:00,315,735,-4,146,325,6368,711,41416,1081,152,5216,56461
2019-05-11 20:00:00,316,777,-3,146,477,6230,701,42037,390,153,4797,56021
2019-05-11 21:00:00,316,794,-3,146,-65,6146,812,41235,216,154,4377,54128
2019-05-11 22:00:00,317,803,-4,146,-552,6332,1174,41197,0,154,4327,53894
2019-05-11 23:00:00,317,802,-3,146,-1143,6329,1050,41368,0,154,4266,53286
2019-05-12 00:00:00,317,744,-3,146,-1294,5954,697,39841,0,156,4336,50894
2019-05-12 01:00:00,317,715,-3,146,-871,5840,684,37649,0,155,4258,48890
2019-05-12 02:00:00,317,707,-3,146,-1250,5704,528,37677,0,156,4131,48113
2019-05-12 03:00:00,317,699,-3,144,-1787,5749,570,37553,0,155,3991,47388
2019-05-12 04:00:00,317,691,-3,144,-1969,5700,512,37091,0,151,3853,46487
2019-05-12 05:00:00,317,698,-3,144,-2053,5792,542,37564,0,147,3776,46924
2019-05-12 06:00:00,317,700,-3,144,-2160,5803,546,37615,243,141,3773,47119
2019-05-12 07:00:00,318,692,-3,144,-1976,5828,737,37754,582,139,3539,47754
2019-05-12 08:00:00,317,709,-3,143,-1938,5757,770,37437,1681,139,3131,48143
2019-05-12 09:00:00,316,692,-3,143,-2128,5773,644,37173,3210,139,3385,49344
2019-05-12 10:00:00,317,683,-2,143,-2295,5669,486,37186,4591,138,3896,50812
2019-05-12 11:00:00,316,679,-2,143,-2590,5667,423,37236,5603,139,3925,51539
2019-05-12 12:00:00,317,686,-2,143,-2596,5510,404,37106,6133,138,3986,51825
2019-05-12 13:00:00,317,688,-2,143,-2606,5311,343,33660,6273,139,4081,48347
2019-05-12 14:00:00,315,678,-2,143,-2454,5161,375,31887,6218,138,4222,46681
2019-05-12 15:00:00,316,680,-2,144,-2713,4998,336,31572,6021,138,4601,46091
2019-05-12 16:00:00,314,686,-2,146,-2713,4974,331,31596,5301,138,4905,45676
2019-05-12 17:00:00,315,708,-2,146,-2451,5070,452,34190,4220,139,5338,48125
2019-05-12 18:00:00,315,702,-2,146,-2264,5559,511,36772,2861,141,5708,50449
2019-05-12 19:00:00,316,713,-2,146,-240,6008,1096,38306,1347,144,5857,53691
2019-05-12 20:00:00,316,810,-2,146,425,6094,1109,39269,437,145,5600,54349
2019-05-12 21:00:00,316,1006,-3,145,671,6021,975,39397,219,145,5775,54667
2019-05-12 22:00:00,317,1085,-3,145,1550,5982,1214,39365,0,147,6301,56103
2019-05-12 23:00:00,317,1095,-3,146,776,5914,1437,39353,0,149,6497,55681
2019-05-13 00:00:00,307,974,-3,147,-981,5718,729,39117,0,150,6523,52681
2019-05-13 01:00:00,311,938,-3,145,-1477,5480,576,39055,0,150,6435,51610
2019-05-13 02:00:00,314,1073,-3,145,-1727,5497,670,38855,0,151,6329,51304
2019-05-13 03:00:00,316,1349,-3,146,-2125,5434,419,39111,0,151,6262,51060
2019-05-13 04:00:00,316,1732,-3,146,-2067,5378,463,39859,0,152,6225,52201
2019-05-13 05:00:00,316,1980,-3,146,-392,5520,619,40840,0,146,6165,55337
2019-05-13 06:00:00,316,2926,-3,146,1410,6001,1029,41445,254,135,6127,59786
2019-05-13 07:00:00,316,3585,-2,147,2414,6073,2397,41772,623,136,5666,63127
2019-05-13 08:00:00,315,3515,-3,147,2493,6118,2508,41708,1894,135,4716,63546
2019-05-13 09:00:00,314,3464,-7,147,2211,5951,1916,41648,3632,136,4501,63913
2019-05-13 10:00:00,314,3420,-7,147,910,5783,1281,41507,5066,138,5336,63895
2019-05-13 11:00:00,316,3298,-3,147,217,5630,845,41208,6054,141,6494,64347
2019-05-13 12:00:00,314,2867,-3,147,-8,5465,755,41184,6514,141,6954,64330
2019-05-13 13:00:00,314,3036,-3,147,-340,5333,988,41007,6707,141,6966,64296
2019-05-13 14:00:00,305,2904,-3,147,-1136,5306,1535,40689,6627,144,7212,63730
2019-05-13 15:00:00,298,2679,-2,148,-1858,5246,1302,40741,6325,144,7679,62702
2019-05-13 16:00:00,302,2624,-2,147,-2145,5303,950,40546,5649,146,8178,61698
2019-05-13 17:00:00,309,2867,-2,148,-1932,5521,1063,40522,4459,152,8574,61681
2019-05-13 18:00:00,312,3337,-2,148,-893,5736,1020,40956,2922,155,8701,62392
2019-05-13 19:00:00,312,3511,-2,148,1278,5970,1309,41421,1297,157,8230,63631
2019-05-13 20:00:00,299,3585,-2,148,1889,6070,1270,41600,355,158,7027,62399
2019-05-13 21:00:00,297,3530,-2,147,1564,6147,1365,41514,129,160,6746,61597
2019-05-13 22:00:00,296,3468,-2,147,571,6045,1430,41403,0,161,6902,60421
2019-05-13 23:00:00,297,3368,-4,148,209,5857,1067,41250,0,163,7059,59414
2019-05-14 00:00:00,299,3278,-7,137,-119,5436,540,41322,0,163,7088,58137
2019-05-14 01:00:00,298,3211,-7,137,-297,5147,316,41196,0,163,6993,57157
2019-05-14 02:00:00,299,3049,-8,136,-1220,4976,356,41419,0,164,6863,56034
2019-05-14 03:00:00,300,3028,-8,134,-2197,4939,309,41346,0,164,6847,54862
2019-05-14 04:00:00,299,3244,-8,134,-2162,4944,400,41105,0,166,6752,54874
2019-05-14 05:00:00,299,3589,-8,134,-1348,5040,543,41222,0,174,6600,56245
2019-05-14 06:00:00,299,4045,-8,137,433,5496,1010,41480,155,164,6528,59739
2019-05-14 07:00:00,299,4212,-8,136,2457,5974,1553,41799,549,162,5879,63012
2019-05-14 08:00:00,297,4260,-8,137,2920,6042,2069,41925,1848,161,4493,64144
2019-05-14 09:00:00,298,4168,-8,137,2791,5912,1757,41802,3566,164,4083,64670
2019-05-14 10:00:00,299,4090,-8,138,1721,5717,1193,41674,4997,169,4517,64507
2019-05-14 11:00:00,299,3887,-8,138,744,5461,845,41498,5976,172,5777,64789
2019-05-14 12:00:00,299,3403,-8,137,462,5340,1134,40662,6522,174,6373,64498
2019-05-14 13:00:00,298,3286,-7,137,-344,5139,1573,40512,6682,175,6564,64015
2019-05-14 14:00:00,300,2966,-7,137,-1183,4971,1138,40508,6613,175,6830,62448
2019-05-14 15:00:00,300,2882,-7,138,-1633,4981,1079,40667,6229,176,6989,61801
2019-05-14 16:00:00,299,3351,-7,138,-1777,5063,950,40438,5488,175,7215,61333
2019-05-14 17:00:00,296,3793,-7,137,-1394,5133,941,40380,4251,177,7295,61002
2019-05-14 18:00:00,287,4095,-7,137,-88,5358,1236,40231,2727,177,7302,61455
2019-05-14 19:00:00,284,4103,-7,138,855,5738,1673,40605,1254,175,7088,61906
2019-05-14 20:00:00,285,4235,-7,138,1384,5640,1425,41201,369,174,6091,60935
2019-05-14 21:00:00,285,4187,-8,137,1336,5801,1609,41184,137,176,5915,60759
2019-05-14 22:00:00,281,3981,-8,137,814,5705,1206,41573,0,178,6259,60126
2019-05-14 23:00:00,289,3846,-7,137,559,5500,938,41419,0,179,6501,59361
2019-05-15 00:00:00,293,3662,-7,146,-569,5320,818,40614,0,180,6545,57002
2019-05-15 01:00:00,295,3509,-7,147,-1575,4953,701,40723,0,181,6141,55068
2019-05-15 02:00:00,297,3353,-7,147,-1512,4817,723,40872,0,180,5720,54590
2019-05-15 03:00:00,289,3295,-6,147,-1726,4809,705,40950,0,172,5460,54095
2019-05-15 04:00:00,288,3189,-7,147,-1595,4808,716,41184,0,174,5180,54084
2019-05-15 05:00:00,285,3431,-7,147,-1035,4904,807,41722,0,176,4917,55347
2019-05-15 06:00:00,285,3893,-7,147,518,5327,1199,41926,159,176,4814,58437
2019-05-15 07:00:00,285,4207,-7,147,2445,5741,1605,42869,527,163,4473,62455
2019-05-15 08:00:00,285,4260,-12,147,2821,5899,1670,43111,1700,162,3411,63454
2019-05-15 09:00:00,285,4156,-13,146,2024,6007,1933,42975,3253,162,3223,64151
2019-05-15 10:00:00,285,3963,-9,147,1194,5854,1581,42912,4616,164,3970,64677
2019-05-15 11:00:00,285,2999,-8,146,405,5688,1328,42699,5630,170,4688,64030
2019-05-15 12:00:00,285,2816,-7,146,307,5494,1167,42879,6214,172,4615,64088
2019-05-15 13:00:00,285,2833,-7,146,-148,5297,1609,43047,6453,174,4448,64137
2019-05-15 14:00:00,289,3005,-6,147,-1046,5135,1790,43263,6396,174,4405,63552
2019-05-15 15:00:00,289,2900,-6,147,-1404,4889,1680,43445,6082,175,4492,62689
2019-05-15 16:00:00,289,2896,-6,146,-867,4963,1210,43581,5420,178,4565,62375
2019-05-15 17:00:00,289,2847,-6,147,-80,4973,861,43437,4287,178,4726,61659
